origin,date,temp,dewp,wind_dir,wind_speed,wind_gust,precipitation,amount_precipitation,visibility,pressure
EWR,2017-10-29T16:00:00Z,17,16,80,7,0,Rain,0.05,6,29.68
EWR,2017-10-29T17:00:00Z,17,17,70,5,0,Rain,0.14,5,29.62
EWR,2017-10-29T18:00:00Z,18,17,100,6,0,Rain,0.3,2,29.57
EWR,2017-10-29T19:00:00Z,19,18,130,14,29,Rain,0.46,0.5,29.52
EWR,2017-10-29T20:00:00Z,18,18,150,9,17,Rain,0.9,0.5,29.49
EWR,2017-10-29T21:00:00Z,19,18,140,10,20,Rain,0.41,3,29.46
EWR,2017-10-29T22:00:00Z,19,18,130,11,23,Rain,0.16,3,29.42
EWR,2017-10-29T23:00:00Z,19,18,110,15,22,Rain,0.09,3,29.35
EWR,2017-10-30T00:00:00Z,19,18,90,11,26,Rain,0.13,4,29.29
EWR,2017-10-30T01:00:00Z,18,17,80,15,23,Rain,0.29,0.75,29.18
EWR,2017-10-30T02:00:00Z,18,17,60,11,18,Rain,0.67,0.5,29.02
EWR,2017-10-30T03:00:00Z,19,19,130,16,24,Rain,0.14,0.5,28.9
EWR,2017-10-30T04:00:00Z,17,14,260,19,36,Rain,0.04,10,28.92
EWR,2017-10-30T05:00:00Z,16,13,-1.5,3,0,None,0,10,28.97
EWR,2017-10-30T06:00:00Z,15,12,300,5,0,None,0,10,29.02
EWR,2017-10-30T07:00:00Z,15,12,270,6,0,None,0,10,29.04
EWR,2017-10-30T08:00:00Z,13,12,310,7,0,Rain,0.02,6,29.03
EWR,2017-10-30T09:00:00Z,12,9,300,13,24,Rain,0.02,6,29.04
EWR,2017-10-30T10:00:00Z,11,9,260,12,0,Rain,0.01,6,29.12
EWR,2017-10-30T11:00:00Z,9,7,260,18,26,Rain,0.07,4,29.19
EWR,2017-10-30T12:00:00Z,9,7,260,17,0,Rain,0.1,4,29.27
EWR,2017-10-30T13:00:00Z,9,4,260,21,28,Rain,0,10,29.35
EWR,2017-10-30T14:00:00Z,10,5,260,16,22,None,0,10,29.41
EWR,2017-10-30T15:00:00Z,12,4,260,27,33,None,0,10,29.46
EWR,2017-10-30T16:00:00Z,14,3,260,27,33,None,0,10,29.53
EWR,2017-10-30T17:00:00Z,14,2,260,25,32,None,0,10,29.56
EWR,2017-10-30T18:00:00Z,14,1,260,20,29,None,0,10,29.61
EWR,2017-10-30T19:00:00Z,13,1,280,13,26,None,0,10,29.65
EWR,2017-10-30T20:00:00Z,14,1,240,17,22,None,0,10,29.67
EWR,2017-10-30T21:00:00Z,13,0,270,17,28,None,0,10,29.71
EWR,2017-10-30T22:00:00Z,12,1,240,13,0,None,0,10,29.74
EWR,2017-10-30T23:00:00Z,12,1,220,11,0,None,0,10,29.76
EWR,2017-10-31T00:00:00Z,12,1,210,13,20,None,0,10,29.79
EWR,2017-10-31T01:00:00Z,11,1,210,13,0,None,0,10,29.81
EWR,2017-10-31T02:00:00Z,11,2,200,12,0,None,0,10,29.83
EWR,2017-10-31T03:00:00Z,11,2,210,8,0,None,0,10,29.84
EWR,2017-10-31T04:00:00Z,10,2,230,11,0,None,0,10,29.87
EWR,2017-10-31T05:00:00Z,10,2,220,13,0,None,0,10,29.88
EWR,2017-10-31T06:00:00Z,9,3,220,11,22,None,0,10,29.9
EWR,2017-10-31T07:00:00Z,8,3,260,4,0,None,0,10,29.92
EWR,2017-10-31T08:00:00Z,9,4,230,5,0,None,0,10,29.93
EWR,2017-10-31T09:00:00Z,8,3,250,5,0,None,0,10,29.95
EWR,2017-10-31T10:00:00Z,8,4,240,7,0,None,0,10,29.97
EWR,2017-10-31T11:00:00Z,8,3,240,8,0,None,0,10,29.98
EWR,2017-10-31T12:00:00Z,7,3,230,7,0,None,0,10,30.01
EWR,2017-10-31T13:00:00Z,10,3,240,8,0,None,0,10,30.03
EWR,2017-10-31T14:00:00Z,11,1,280,13,22,None,0,10,30.04
EWR,2017-10-31T15:00:00Z,12,-2,270,20,28,None,0,10,30.05
EWR,2017-10-31T16:00:00Z,13,-2,250,19,26,None,0,10,30.05
EWR,2017-10-31T17:00:00Z,14,-2,270,18,25,None,0,10,30.05
EWR,2017-10-31T18:00:00Z,14,-2,260,17,26,None,0,10,30.05
EWR,2017-10-31T19:00:00Z,14,-2,260,13,23,None,0,10,30.06
EWR,2017-10-31T20:00:00Z,14,-2,260,15,22,None,0,10,30.07
EWR,2017-10-31T21:00:00Z,13,-3,250,13,0,None,0,10,30.08
EWR,2017-10-31T22:00:00Z,13,-3,260,11,0,None,0,10,30.11
EWR,2017-10-31T23:00:00Z,12,-3,270,9,0,None,0,10,30.14
EWR,2017-11-01T00:00:00Z,11,-3,270,9,0,None,0,10,30.17
EWR,2017-11-01T01:00:00Z,9,-2,270,7,0,None,0,10,30.19
EWR,2017-11-01T02:00:00Z,8,-2,280,5,0,None,0,10,30.22
EWR,2017-11-01T03:00:00Z,8,-3,310,6,0,None,0,10,30.24
EWR,2017-11-01T04:00:00Z,8,-3,330,5,0,None,0,10,30.25
EWR,2017-11-01T05:00:00Z,8,-3,330,7,0,None,0,10,30.27
EWR,2017-11-01T06:00:00Z,7,-3,350,6,0,None,0,10,30.26
EWR,2017-11-01T07:00:00Z,6,-2,20,4,0,None,0,10,30.28
EWR,2017-11-01T08:00:00Z,6,-2,0,0,0,None,0,10,30.28
EWR,2017-11-01T09:00:00Z,6,-1,20,4,0,None,0,10,30.27
EWR,2017-11-01T10:00:00Z,6,-1,300,3,0,None,0,10,30.3
EWR,2017-11-01T11:00:00Z,7,-1,0,0,0,None,0,10,30.31
EWR,2017-11-01T12:00:00Z,7,1,20,4,0,None,0,10,30.33
EWR,2017-11-01T13:00:00Z,7,0,20,6,0,None,0,10,30.35
EWR,2017-11-01T14:00:00Z,8,2,10,5,0,None,0,10,30.35
EWR,2017-11-01T15:00:00Z,9,1,350,5,0,None,0,10,30.36
EWR,2017-11-01T16:00:00Z,11,2,30,4,0,None,0,10,30.34
EWR,2017-11-01T17:00:00Z,11,3,20,6,0,None,0,10,30.33
EWR,2017-11-01T18:00:00Z,12,3,30,6,0,None,0,10,30.32
EWR,2017-11-01T19:00:00Z,12,4,30,6,0,None,0,10,30.31
EWR,2017-11-01T20:00:00Z,14,4,100,8,0,None,0,10,30.29
EWR,2017-11-01T21:00:00Z,14,4,100,6,0,None,0,10,30.29
EWR,2017-11-01T22:00:00Z,14,6,100,9,0,None,0,10,30.28
EWR,2017-11-01T23:00:00Z,14,6,70,5,0,None,0,10,30.29
EWR,2017-11-02T00:00:00Z,14,7,90,6,0,None,0,10,30.29
EWR,2017-11-02T01:00:00Z,14,8,60,4,0,None,0,10,30.28
EWR,2017-11-02T02:00:00Z,12,7,20,6,0,None,0,10,30.28
EWR,2017-11-02T03:00:00Z,13,7,10,6,0,None,0,10,30.27
EWR,2017-11-02T04:00:00Z,13,8,350,5,0,None,0,10,30.27
EWR,2017-11-02T05:00:00Z,13,8,30,6,0,None,0,10,30.26
EWR,2017-11-02T06:00:00Z,13,9,10,4,0,None,0,10,30.26
EWR,2017-11-02T07:00:00Z,13,9,10,3,0,None,0,10,30.25
EWR,2017-11-02T08:00:00Z,14,10,0,0,0,None,0,10,30.24
EWR,2017-11-02T09:00:00Z,14,11,0,0,0,None,0,10,30.25
EWR,2017-11-02T10:00:00Z,14,12,0,0,0,None,0,10,30.25
EWR,2017-11-02T11:00:00Z,16,14,180,4,0,None,0,10,30.25
EWR,2017-11-02T12:00:00Z,16,14,200,4,0,None,0,10,30.25
EWR,2017-11-02T13:00:00Z,17,16,180,6,0,None,0,10,30.26
EWR,2017-11-02T14:00:00Z,18,15,240,5,0,None,0,10,30.27
EWR,2017-11-02T15:00:00Z,18,15,0,0,0,None,0,10,30.27
EWR,2017-11-02T16:00:00Z,21,16,180,8,0,None,0,10,30.26
EWR,2017-11-02T17:00:00Z,23,16,180,8,0,None,0,10,30.23
EWR,2017-11-02T18:00:00Z,23,15,170,10,16,None,0,10,30.21
EWR,2017-11-02T19:00:00Z,24,14,180,12,0,None,0,10,30.19
EWR,2017-11-02T20:00:00Z,23,16,130,7,0,None,0,10,30.18
EWR,2017-11-02T21:00:00Z,22,16,140,7,0,None,0,10,30.18
EWR,2017-11-02T22:00:00Z,21,15,150,7,0,None,0,10,30.18
EWR,2017-11-02T23:00:00Z,20,15,160,8,0,None,0,10,30.18
EWR,2017-11-03T00:00:00Z,19,14,170,8,0,None,0,10,30.18
EWR,2017-11-03T01:00:00Z,19,14,180,8,0,None,0,10,30.18
EWR,2017-11-03T02:00:00Z,18,14,190,7,0,None,0,10,30.19
EWR,2017-11-03T03:00:00Z,18,15,180,6,0,None,0,10,30.18
EWR,2017-11-03T04:00:00Z,18,15,160,5,0,None,0,10,30.17
EWR,2017-11-03T05:00:00Z,17,14,220,4,0,None,0,10,30.16
EWR,2017-11-03T06:00:00Z,17,15,170,4,0,None,0,10,30.14
EWR,2017-11-03T07:00:00Z,16,15,180,5,0,None,0,10,30.13
EWR,2017-11-03T08:00:00Z,16,15,210,3,0,None,0,10,30.11
EWR,2017-11-03T09:00:00Z,16,14,0,0,0,None,0,10,30.09
EWR,2017-11-03T10:00:00Z,16,14,190,3,0,None,0,10,30.09
EWR,2017-11-03T11:00:00Z,16,14,200,5,0,None,0,10,30.08
EWR,2017-11-03T12:00:00Z,16,14,230,9,0,None,0,10,30.07
EWR,2017-11-03T13:00:00Z,17,15,230,7,0,None,0,10,30.07
EWR,2017-11-03T14:00:00Z,19,16,240,9,0,None,0,10,30.05
EWR,2017-11-03T15:00:00Z,21,15,220,11,0,None,0,10,30.04
EWR,2017-11-03T16:00:00Z,22,15,240,10,0,None,0,10,30.02
EWR,2017-11-03T17:00:00Z,23,14,230,12,0,None,0,10,29.99
EWR,2017-11-03T18:00:00Z,23,14,220,13,0,None,0,10,29.98
EWR,2017-11-03T19:00:00Z,24,15,240,9,0,None,0,10,29.97
EWR,2017-11-03T20:00:00Z,24,14,230,10,0,None,0,10,29.97
EWR,2017-11-03T21:00:00Z,23,14,240,9,0,None,0,10,29.98
EWR,2017-11-03T22:00:00Z,23,14,330,15,20,None,0,10,30.02
EWR,2017-11-03T23:00:00Z,19,13,340,19,27,None,0,10,30.06
EWR,2017-11-04T00:00:00Z,16,9,310,12,0,None,0,10,30.11
EWR,2017-11-04T01:00:00Z,14,5,350,24,30,None,0,10,30.15
EWR,2017-11-04T02:00:00Z,13,4,340,17,24,None,0,10,30.18
EWR,2017-11-04T03:00:00Z,12,2,350,17,23,None,0,10,30.21
EWR,2017-11-04T04:00:00Z,11,2,350,12,23,None,0,10,30.22
EWR,2017-11-04T05:00:00Z,11,1,350,10,20,None,0,10,30.24
EWR,2017-11-04T06:00:00Z,10,1,340,9,0,None,0,10,30.25
EWR,2017-11-04T07:00:00Z,9,1,340,9,0,None,0,10,30.26
EWR,2017-11-04T08:00:00Z,8,2,350,5,0,None,0,10,30.27
EWR,2017-11-04T09:00:00Z,7,2,20,6,0,None,0,10,30.29
EWR,2017-11-04T10:00:00Z,7,2,10,6,0,None,0,10,30.3
EWR,2017-11-04T11:00:00Z,7,2,20,7,0,None,0,10,30.31
EWR,2017-11-04T12:00:00Z,6,2,30,6,0,None,0,10,30.33
EWR,2017-11-04T13:00:00Z,9,3,360,10,0,None,0,10,30.35
EWR,2017-11-04T14:00:00Z,10,3,20,11,0,None,0,10,30.35
EWR,2017-11-04T15:00:00Z,11,2,20,13,0,None,0,10,30.35
EWR,2017-11-04T16:00:00Z,12,1,50,5,0,None,0,10,30.33
EWR,2017-11-04T17:00:00Z,13,-1,90,5,0,None,0,10,30.33
EWR,2017-11-04T18:00:00Z,13,1,-1.5,4,0,None,0,10,30.31
EWR,2017-11-04T19:00:00Z,13,1,-1.5,4,0,None,0,10,30.3
EWR,2017-11-04T20:00:00Z,14,2,110,4,0,None,0,10,30.31
EWR,2017-11-04T21:00:00Z,13,3,150,6,0,None,0,10,30.31
EWR,2017-11-04T22:00:00Z,12,4,140,6,0,None,0,10,30.31
EWR,2017-11-04T23:00:00Z,12,4,100,8,0,None,0,10,30.31
EWR,2017-11-05T00:00:00Z,12,6,110,7,0,None,0,10,30.31
EWR,2017-11-05T01:00:00Z,12,7,70,5,0,None,0,10,30.31
EWR,2017-11-05T02:00:00Z,12,7,80,6,0,None,0,10,30.28
EWR,2017-11-05T03:00:00Z,12,7,50,5,0,None,0,10,30.32
EWR,2017-11-05T04:00:00Z,13,7,80,6,0,None,0,10,30.32
EWR,2017-11-05T05:00:00Z,13,8,90,7,0,Rain,0,10,30.32
EWR,2017-11-05T06:00:00Z,12,8,80,8,0,Rain,0.02,10,30.29
EWR,2017-11-05T07:00:00Z,12,9,70,7,0,Rain,0,10,30.27
EWR,2017-11-05T08:00:00Z,12,9,70,7,0,Rain,0,10,30.28
EWR,2017-11-05T09:00:00Z,12,8,70,6,0,None,0,10,30.29
EWR,2017-11-05T10:00:00Z,13,9,80,5,0,None,0,10,30.28
EWR,2017-11-05T11:00:00Z,13,9,70,6,0,None,0,10,30.28
EWR,2017-11-05T12:00:00Z,13,9,80,8,0,None,0,10,30.27
EWR,2017-11-05T13:00:00Z,13,9,70,6,0,None,0,10,30.28
EWR,2017-11-05T14:00:00Z,14,11,70,7,0,None,0,10,30.26
EWR,2017-11-05T15:00:00Z,14,11,-1.5,5,0,None,0,10,30.25
EWR,2017-11-05T16:00:00Z,14,12,90,7,0,Rain,0,10,30.23
EWR,2017-11-05T17:00:00Z,14,13,70,5,0,Drizzle,0,6,30.21
EWR,2017-11-05T18:00:00Z,15,13,50,5,0,Drizzle,0,5,30.18
EWR,2017-11-05T19:00:00Z,14,13,20,7,0,Drizzle,0,2,30.17
EWR,2017-11-05T20:00:00Z,14,13,40,6,0,Rain,0.02,2,30.14
EWR,2017-11-05T21:00:00Z,14,14,20,3,0,Rain,0,2,30.12
EWR,2017-11-05T22:00:00Z,14,14,330,4,0,Rain,0.01,2,30.12
EWR,2017-11-05T23:00:00Z,16,14,110,6,0,Rain,0,8,30.09
EWR,2017-11-06T00:00:00Z,16,15,160,5,0,None,0,8,30.08
EWR,2017-11-06T01:00:00Z,16,16,130,3,0,None,0,8,30.06
EWR,2017-11-06T02:00:00Z,16,16,180,5,0,None,0,9,30.06
EWR,2017-11-06T03:00:00Z,16,15,190,5,0,None,0,9,30.06
EWR,2017-11-06T04:00:00Z,16,15,-1.5,6,0,None,0,9,30.04
EWR,2017-11-06T05:00:00Z,16,15,200,6,0,None,0,7,30.02
EWR,2017-11-06T06:00:00Z,16,15,170,6,0,None,0,9,30
EWR,2017-11-06T07:00:00Z,16,14,180,8,0,None,0,9,29.99
EWR,2017-11-06T08:00:00Z,16,15,170,7,0,None,0,10,29.97
EWR,2017-11-06T09:00:00Z,16,15,190,8,0,None,0,10,29.95
EWR,2017-11-06T10:00:00Z,17,16,190,9,0,None,0,10,29.94
EWR,2017-11-06T11:00:00Z,17,16,210,12,0,None,0,9,29.93
EWR,2017-11-06T12:00:00Z,17,16,210,10,0,Drizzle,0,9,29.91
EWR,2017-11-06T13:00:00Z,18,16,220,12,17,Drizzle,0,9,29.91
EWR,2017-11-06T14:00:00Z,18,16,220,12,0,Drizzle,0,8,29.93
EWR,2017-11-06T15:00:00Z,18,16,240,15,0,Drizzle,0,10,29.92
EWR,2017-11-06T16:00:00Z,18,15,220,9,0,Drizzle,0,10,29.89
EWR,2017-11-06T17:00:00Z,18,14,240,10,0,Rain,0,10,29.9
EWR,2017-11-06T18:00:00Z,19,14,240,11,0,Rain,0,10,29.88
EWR,2017-11-06T19:00:00Z,19,14,240,9,0,None,0,10,29.89
EWR,2017-11-06T20:00:00Z,19,15,250,9,0,Rain,0,10,29.9
EWR,2017-11-06T21:00:00Z,19,14,250,11,19,Rain,0,10,29.9
EWR,2017-11-06T22:00:00Z,18,14,270,13,0,Rain,0,10,29.92
EWR,2017-11-06T23:00:00Z,16,9,310,9,18,None,0,10,29.98
EWR,2017-11-07T00:00:00Z,13,7,330,16,23,None,0,10,30.01
EWR,2017-11-07T01:00:00Z,12,6,320,11,18,None,0,10,30.05
EWR,2017-11-07T02:00:00Z,11,4,330,11,0,None,0,10,30.08
EWR,2017-11-07T03:00:00Z,10,3,340,13,0,None,0,10,30.11
EWR,2017-11-07T04:00:00Z,9,3,340,10,0,None,0,10,30.12
EWR,2017-11-07T05:00:00Z,8,2,330,10,0,None,0,10,30.12
EWR,2017-11-07T06:00:00Z,8,1,320,11,0,None,0,10,30.13
EWR,2017-11-07T07:00:00Z,7,1,340,7,0,None,0,10,30.14
EWR,2017-11-07T08:00:00Z,6,1,340,5,0,None,0,10,30.16
EWR,2017-11-07T09:00:00Z,6,1,340,9,0,None,0,10,30.16
EWR,2017-11-07T10:00:00Z,6,0,10,6,0,None,0,10,30.17
EWR,2017-11-07T11:00:00Z,4,0,20,9,0,None,0,10,30.17
EWR,2017-11-07T12:00:00Z,5,1,10,9,0,None,0,10,30.2
EWR,2017-11-07T13:00:00Z,7,1,360,11,0,None,0,10,30.21
EWR,2017-11-07T14:00:00Z,8,1,10,11,0,None,0,10,30.22
EWR,2017-11-07T15:00:00Z,9,1,360,12,0,None,0,10,30.22
EWR,2017-11-07T16:00:00Z,9,1,10,10,0,None,0,10,30.21
EWR,2017-11-07T17:00:00Z,9,0,360,11,0,None,0,10,30.21
EWR,2017-11-07T18:00:00Z,9,1,40,11,0,None,0,10,30.17
EWR,2017-11-07T19:00:00Z,9,1,30,13,0,None,0,10,30.12
EWR,2017-11-07T20:00:00Z,8,0,10,8,0,Rain,0,10,30.18
EWR,2017-11-07T21:00:00Z,7,2,10,13,0,Rain,0.02,5,30.15
EWR,2017-11-07T22:00:00Z,5,3,10,18,0,Rain,0.18,5,30.13
EWR,2017-11-07T23:00:00Z,5,3,350,11,19,Rain,0.13,4,30.17
EWR,2017-11-08T00:00:00Z,5,3,360,11,0,Rain,0.13,6,30.18
EWR,2017-11-08T01:00:00Z,5,3,20,11,0,Rain,0.05,6,30.18
EWR,2017-11-08T02:00:00Z,4,3,20,12,0,Rain,0.05,6,30.17
EWR,2017-11-08T03:00:00Z,4,3,20,14,0,Rain,0.06,7,30.18
EWR,2017-11-08T04:00:00Z,4,3,10,12,20,Rain,0.04,7,30.18
EWR,2017-11-08T05:00:00Z,4,3,360,16,0,Rain,0.03,9,30.17
EWR,2017-11-08T06:00:00Z,4,3,20,15,20,Rain,0,10,30.17
EWR,2017-11-08T07:00:00Z,4,3,10,14,0,None,0,10,30.17
EWR,2017-11-08T08:00:00Z,4,2,10,14,0,None,0,10,30.17
EWR,2017-11-08T09:00:00Z,4,2,10,13,0,None,0,10,30.19
EWR,2017-11-08T10:00:00Z,4,1,20,13,0,None,0,10,30.21
EWR,2017-11-08T11:00:00Z,4,1,10,13,0,None,0,10,30.22
EWR,2017-11-08T12:00:00Z,4,0,10,14,0,None,0,10,30.25
EWR,2017-11-08T13:00:00Z,4,-1,360,16,0,None,0,10,30.26
EWR,2017-11-08T14:00:00Z,5,0,10,15,0,None,0,10,30.27
EWR,2017-11-08T15:00:00Z,7,1,10,13,0,None,0,10,30.27
EWR,2017-11-08T16:00:00Z,8,2,20,12,0,None,0,10,30.26
EWR,2017-11-08T17:00:00Z,9,2,20,11,0,None,0,10,30.25
EWR,2017-11-08T18:00:00Z,9,2,30,8,0,None,0,10,30.23
EWR,2017-11-08T19:00:00Z,10,2,10,5,0,None,0,10,30.23
EWR,2017-11-08T20:00:00Z,10,2,30,7,0,None,0,10,30.23
EWR,2017-11-08T21:00:00Z,9,2,360,6,0,None,0,10,30.24
EWR,2017-11-08T22:00:00Z,9,3,30,5,0,None,0,10,30.24
EWR,2017-11-08T23:00:00Z,9,3,20,6,0,None,0,10,30.25
EWR,2017-11-09T00:00:00Z,9,3,30,5,0,None,0,10,30.26
EWR,2017-11-09T01:00:00Z,9,3,20,7,0,None,0,10,30.27
EWR,2017-11-09T02:00:00Z,8,3,20,8,0,None,0,10,30.27
EWR,2017-11-09T03:00:00Z,6,2,10,6,0,None,0,10,30.26
EWR,2017-11-09T04:00:00Z,6,3,20,7,0,None,0,10,30.25
EWR,2017-11-09T05:00:00Z,4,2,20,5,0,None,0,10,30.25
EWR,2017-11-09T06:00:00Z,4,2,10,7,0,None,0,10,30.25
EWR,2017-11-09T07:00:00Z,4,2,20,9,0,None,0,10,30.25
EWR,2017-11-09T08:00:00Z,3,2,20,10,0,None,0,10,30.23
EWR,2017-11-09T09:00:00Z,3,2,10,7,0,None,0,10,30.23
EWR,2017-11-09T10:00:00Z,3,1,20,4,0,None,0,10,30.24
EWR,2017-11-09T11:00:00Z,3,2,10,6,0,None,0,10,30.24
EWR,2017-11-09T12:00:00Z,3,2,20,7,0,None,0,10,30.24
EWR,2017-11-09T13:00:00Z,4,2,20,6,0,None,0,10,30.24
EWR,2017-11-09T14:00:00Z,6,3,20,7,0,None,0,10,30.23
EWR,2017-11-09T15:00:00Z,9,4,-1.5,4,0,None,0,10,30.21
EWR,2017-11-09T16:00:00Z,11,3,40,5,0,None,0,10,30.18
EWR,2017-11-09T17:00:00Z,12,3,-1.5,3,0,None,0,10,30.14
EWR,2017-11-09T18:00:00Z,12,4,-1.5,3,0,None,0,10,30.11
EWR,2017-11-09T19:00:00Z,12,5,110,4,0,None,0,10,30.08
EWR,2017-11-09T20:00:00Z,12,4,160,6,0,None,0,10,30.07
EWR,2017-11-09T21:00:00Z,12,4,150,7,0,Rain,0,10,30.06
EWR,2017-11-09T22:00:00Z,12,6,150,6,0,Rain,0,10,30.05
EWR,2017-11-09T23:00:00Z,12,7,140,6,0,None,0,10,30.04
EWR,2017-11-10T00:00:00Z,12,7,140,4,0,None,0,10,30.03
EWR,2017-11-10T01:00:00Z,12,7,180,5,0,None,0,10,30.02
EWR,2017-11-10T02:00:00Z,11,7,180,6,0,None,0,10,30
EWR,2017-11-10T03:00:00Z,11,7,190,8,0,None,0,10,29.99
EWR,2017-11-10T04:00:00Z,11,8,240,10,0,None,0,10,29.97
EWR,2017-11-10T05:00:00Z,11,8,250,10,0,Rain,0,10,29.97
EWR,2017-11-10T06:00:00Z,10,8,250,7,0,Rain,0.01,10,29.95
EWR,2017-11-10T07:00:00Z,8,7,220,6,0,None,0,10,29.95
EWR,2017-11-10T08:00:00Z,8,6,240,9,0,None,0,10,29.95
EWR,2017-11-10T09:00:00Z,8,6,260,9,0,None,0,10,29.96
EWR,2017-11-10T10:00:00Z,7,2,320,15,0,None,0,10,30
EWR,2017-11-10T11:00:00Z,6,0,320,19,24,None,0,10,30.04
EWR,2017-11-10T12:00:00Z,4,-4,330,27,33,None,0,10,30.1
EWR,2017-11-10T13:00:00Z,3,-8,330,19,31,None,0,10,30.16
EWR,2017-11-10T14:00:00Z,4,-12,310,14,23,None,0,10,30.2
EWR,2017-11-10T15:00:00Z,4,-11,340,20,27,None,0,10,30.22
EWR,2017-11-10T16:00:00Z,4,-12,300,20,33,None,0,10,30.24
EWR,2017-11-10T17:00:00Z,3,-13,320,21,27,None,0,10,30.25
EWR,2017-11-10T18:00:00Z,2,-14,310,23,31,None,0,10,30.27
EWR,2017-11-10T19:00:00Z,3,-13,300,15,26,None,0,10,30.28
EWR,2017-11-10T20:00:00Z,2,-14,320,20,27,None,0,10,30.29
EWR,2017-11-10T21:00:00Z,1,-16,320,18,26,None,0,10,30.33
EWR,2017-11-10T22:00:00Z,0,-16,340,20,26,None,0,10,30.38
EWR,2017-11-10T23:00:00Z,-1,-16,320,14,26,None,0,10,30.43
EWR,2017-11-11T00:00:00Z,-2,-15,330,12,23,None,0,10,30.46
EWR,2017-11-11T01:00:00Z,-2,-16,320,18,0,None,0,10,30.5
EWR,2017-11-11T02:00:00Z,-3,-16,320,15,21,None,0,10,30.51
EWR,2017-11-11T03:00:00Z,-3,-15,320,12,0,None,0,10,30.53
EWR,2017-11-11T04:00:00Z,-3,-14,320,8,0,None,0,10,30.52
EWR,2017-11-11T05:00:00Z,-4,-13,320,12,0,None,0,10,30.52
EWR,2017-11-11T06:00:00Z,-4,-13,320,9,0,None,0,10,30.52
EWR,2017-11-11T07:00:00Z,-4,-13,320,12,0,None,0,10,30.51
EWR,2017-11-11T08:00:00Z,-4,-12,310,10,0,None,0,10,30.51
EWR,2017-11-11T09:00:00Z,-4,-12,320,11,15,None,0,10,30.54
EWR,2017-11-11T10:00:00Z,-4,-12,340,5,0,None,0,10,30.54
EWR,2017-11-11T11:00:00Z,-4,-12,330,6,0,None,0,10,30.55
EWR,2017-11-11T12:00:00Z,-4,-12,320,12,16,None,0,10,30.55
EWR,2017-11-11T13:00:00Z,-3,-12,320,8,0,None,0,10,30.57
EWR,2017-11-11T14:00:00Z,-1,-13,340,7,0,None,0,10,30.58
EWR,2017-11-11T15:00:00Z,0,-14,10,11,16,None,0,10,30.58
EWR,2017-11-11T16:00:00Z,2,-14,330,7,0,None,0,10,30.58
EWR,2017-11-11T17:00:00Z,3,-15,340,8,0,None,0,10,30.56
EWR,2017-11-11T18:00:00Z,3,-15,330,5,0,None,0,10,30.52
EWR,2017-11-11T19:00:00Z,4,-16,30,8,0,None,0,10,30.5
EWR,2017-11-11T20:00:00Z,4,-15,-1.5,5,0,None,0,10,30.51
EWR,2017-11-11T21:00:00Z,3,-13,30,5,0,None,0,10,30.51
EWR,2017-11-11T22:00:00Z,2,-14,30,7,0,None,0,10,30.52
EWR,2017-11-11T23:00:00Z,1,-13,20,7,0,None,0,10,30.54
EWR,2017-11-12T00:00:00Z,1,-12,30,8,0,None,0,10,30.54
EWR,2017-11-12T01:00:00Z,1,-12,30,6,0,None,0,10,30.55
EWR,2017-11-12T02:00:00Z,0,-12,20,6,0,None,0,10,30.53
EWR,2017-11-12T03:00:00Z,-1,-11,20,6,0,None,0,10,30.52
EWR,2017-11-12T04:00:00Z,1,-12,350,4,0,None,0,10,30.52
EWR,2017-11-12T05:00:00Z,-1,-11,350,4,0,None,0,10,30.51
EWR,2017-11-12T06:00:00Z,-2,-11,10,6,0,None,0,10,30.5
EWR,2017-11-12T07:00:00Z,-1,-10,0,0,0,None,0,10,30.51
EWR,2017-11-12T08:00:00Z,-1,-9,20,3,0,None,0,10,30.51
EWR,2017-11-12T09:00:00Z,-2,-9,20,4,0,None,0,10,30.5
EWR,2017-11-12T10:00:00Z,-2,-8,10,4,0,None,0,10,30.5
EWR,2017-11-12T11:00:00Z,-2,-8,10,4,0,None,0,10,30.51
EWR,2017-11-12T12:00:00Z,-2,-7,20,4,0,None,0,10,30.51
EWR,2017-11-12T13:00:00Z,0,-7,50,4,0,None,0,10,30.5
EWR,2017-11-12T14:00:00Z,2,-7,80,3,0,None,0,10,30.5
EWR,2017-11-12T15:00:00Z,4,-9,0,0,0,None,0,10,30.49
EWR,2017-11-12T16:00:00Z,5,-11,0,0,0,None,0,10,30.49
EWR,2017-11-12T17:00:00Z,6,-11,270,3,0,None,0,10,30.46
EWR,2017-11-12T18:00:00Z,7,-8,230,5,0,None,0,10,30.44
EWR,2017-11-12T19:00:00Z,8,-4,220,8,0,None,0,10,30.42
EWR,2017-11-12T20:00:00Z,8,-4,250,8,0,None,0,10,30.41
EWR,2017-11-12T21:00:00Z,8,-6,250,7,0,None,0,10,30.41
EWR,2017-11-12T22:00:00Z,6,-4,210,6,0,None,0,10,30.41
EWR,2017-11-12T23:00:00Z,6,-3,170,4,0,None,0,10,30.41
EWR,2017-11-13T00:00:00Z,7,-1,0,0,0,None,0,10,30.41
EWR,2017-11-13T01:00:00Z,6,-2,200,3,0,None,0,10,30.41
EWR,2017-11-13T02:00:00Z,6,-4,270,5,0,None,0,10,30.41
EWR,2017-11-13T03:00:00Z,6,-5,310,4,0,None,0,10,30.41
EWR,2017-11-13T04:00:00Z,5,-3,20,4,0,None,0,10,30.4
